#proteinId	ecNum	definition	catalyticActivity	cofactors	associatedDiseases	pathway	pathway_class	pathway_type
81819	3.5.1.-	In linear amides.	\N	\N	\N	Lipopolysaccharide biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
83117	2.3.1.48	Histone acetyltransferase.	Acetyl-CoA + histone = CoA + acetyl-histone.	\N	\N	\N	\N	\N
87193	3.6.3.4	Copper-exporting ATPase.	ATP + H(2)O + Cu(2+)(In) = ADP + phosphate + Cu(2+)(Out).	Magnesium.	Menkes syndrome; MIM:309400. Occipital horn syndrome; MIM:304150. Wilson disease; MIM:277900.	\N	\N	\N
87598	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
87711	3.6.3.9	Sodium/potassium-echanging ATPase.	ATP + H(2)O + Na(+)(In) + K(+)(Out) = ADP + phosphate + Na(+)(Out) + K(+)(In).	Magnesium.	\N	\N	\N	\N
88670	3.6.3.44	Xenobiotic-transporting ATPase.	ATP + H(2)O + xenobiotic(In) = ADP + phosphate + xenobiotic(Out).	\N	\N	\N	\N	\N
88834	3.6.3.44	Xenobiotic-transporting ATPase.	ATP + H(2)O + xenobiotic(In) = ADP + phosphate + xenobiotic(Out).	\N	\N	\N	\N	\N
89413	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
89879	3.4.23.24	Candidapepsin.	Preferential cleavage at the carboxyl of hydrophobic amino acids, but fails to cleave 15-Leu-|-Tyr-16, 16-Tyr-|-Leu-17 and 24-Phe-|-Phe-25 of insulin B chain. Activates trypsinogen, and degrades keratin.	\N	\N	\N	\N	\N
92634	2.7.1.29	Glycerone kinase.	ATP + glycerone = ADP + glycerone phosphate.	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
92983	2.1.1.79	Cyclopropane-fatty-acyl-phospholipid synthase.	S-adenosyl-L-methionine + phospholipid olefinic fatty acid = S-adenosyl-L-homocysteine + phospholipid cyclopropane fatty acid.	\N	\N	\N	\N	\N
93049	3.5.1.-	In linear amides.	\N	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
93049	3.5.1.-	In linear amides.	\N	\N	\N	Pantothenate and CoA biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
93049	3.5.1.-	In linear amides.	\N	\N	\N	Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
93049	3.5.1.-	In linear amides.	\N	\N	\N	Lipopolysaccharide biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
95325	1.1.2.3	L-lactate dehydrogenase (cytochrome).	(S)-lactate + 2 ferricytochrome c = pyruvate + 2 ferrocytochrome c.	FMN; Protoheme IX.	\N	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
97007	3.4.25.1	Proteasome endopeptidase complex.	Cleavage at peptide bonds with very broad specificity.	\N	\N	\N	\N	\N
98256	1.1.1.2	Alcohol dehydrogenase (NADP+).	An alcohol + NADP(+) = an aldehyde + NADPH.	Zinc.	\N	Caprolactam degradation	Biodegradation of Xenobiotics	METABOLIC
98256	1.1.1.2	Alcohol dehydrogenase (NADP+).	An alcohol + NADP(+) = an aldehyde + NADPH.	Zinc.	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
98256	1.1.1.2	Alcohol dehydrogenase (NADP+).	An alcohol + NADP(+) = an aldehyde + NADPH.	Zinc.	\N	Pentose and glucuronate interconversions	Carbohydrate Metabolism	METABOLIC
98256	1.1.1.2	Alcohol dehydrogenase (NADP+).	An alcohol + NADP(+) = an aldehyde + NADPH.	Zinc.	\N	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
100096	1.14.14.1	Unspecific monooxygenase.	RH + reduced flavoprotein + O(2) = ROH + oxidized flavoprotein + H(2)O.	Heme-thiolate.	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
100096	1.14.14.1	Unspecific monooxygenase.	RH + reduced flavoprotein + O(2) = ROH + oxidized flavoprotein + H(2)O.	Heme-thiolate.	\N	Fatty acid metabolism	Lipid Metabolism	METABOLIC
100096	1.14.14.1	Unspecific monooxygenase.	RH + reduced flavoprotein + O(2) = ROH + oxidized flavoprotein + H(2)O.	Heme-thiolate.	\N	gamma-Hexachlorocyclohexane degradation	Biodegradation of Xenobiotics	METABOLIC
102157	6.1.1.16	Cysteine--tRNA ligase.	ATP + L-cysteine + tRNA(Cys) = AMP + diphosphate + L-cysteinyl- tRNA(Cys).	\N	\N	Cysteine metabolism	Amino Acid Metabolism	METABOLIC
102157	6.1.1.16	Cysteine--tRNA ligase.	ATP + L-cysteine + tRNA(Cys) = AMP + diphosphate + L-cysteinyl- tRNA(Cys).	\N	\N	  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
102378	2.4.1.80	Ceramide glucosyltransferase.	UDP-glucose + N-acylsphingosine = UDP + D-glucosyl-N-acylsphingosine.	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC
104421	2.3.1.48	Histone acetyltransferase.	Acetyl-CoA + histone = CoA + acetyl-histone.	\N	\N	\N	\N	\N
108358	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
108358	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Lysine degradation	Amino Acid Metabolism	METABOLIC
108358	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Fatty acid biosynthesis (path 2)	Lipid Metabolism	METABOLIC
108358	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC
108358	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Butanoate metabolism	Carbohydrate Metabolism	METABOLIC
108358	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Valine, leucine and isoleucine degradation	Amino Acid Metabolism	METABOLIC
108358	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Fatty acid metabolism	Lipid Metabolism	METABOLIC
110561	3.1.2.-	Thiolester hydrolases.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC
111260	3.6.4.-	Acting on acid anhydrides; involved in cellular and	\N	\N	\N	\N	\N	\N
111724	3.2.1.101	Mannan endo-1,6-beta-mannosidase.	Random hydrolysis of 1,6-beta-D-mannosidic linkages in unbranched 1,6-mannans.	\N	\N	\N	\N	\N
111742	4.1.3.1	Isocitrate lyase.	Isocitrate = succinate + glyoxylate.	\N	\N	Glyoxylate and dicarboxylate metabolism	Carbohydrate Metabolism	METABOLIC
112441	1.14.13.8	Dimethylaniline monooxygenase (N-oxide forming).	N,N-dimethylaniline + NADPH + O(2) = N,N-dimethylaniline N-oxide + NADP(+) + H(2)O.	FAD.	Trimethylaminuria; MIM:602079,	\N	\N	\N
114059	1.1.1.85	3-isopropylmalate dehydrogenase.	3-carboxy-2-hydroxy-4-methylpentanoate + NAD(+) = 3-carboxy-4-methyl-2- oxopentanoate + NADH.	\N	\N	Valine, leucine and isoleucine biosynthesis	Amino Acid Metabolism	METABOLIC
117364	1.1.1.95	Phosphoglycerate dehydrogenase.	3-phosphoglycerate + NAD(+) = 3-phosphohydroxypyruvate + NADH.	\N	3-phosphoglycerate dehydrogenase deficiency; MIM:601815.	Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC
117583	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
120027	1.97.1.4	Formate acetyltransferase activating enzyme.	S-adenosyl-L-methionine + dihydroflavodoxin + [formate acetyltransferase]-glycine = 5'-deoxyadenosine + methionine + flavodoxin + [formate acetyltransferase]-glycine-2-yl radical.	Iron-sulfur.	\N	\N	\N	\N
121287	3.2.1.1	Alpha-amylase.	Endohydrolysis of 1,4-alpha-glucosidic linkages in oligosaccharides and polysaccharides.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
125187	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
125751	4.2.1.6	Galactonate dehydratase.	D-galactonate = 2-dehydro-3-deoxy-D-galactonate + H(2)O.	\N	\N	Galactose metabolism	Carbohydrate Metabolism	METABOLIC
127046	3.6.3.44	Xenobiotic-transporting ATPase.	ATP + H(2)O + xenobiotic(In) = ADP + phosphate + xenobiotic(Out).	\N	\N	\N	\N	\N
128942	3.2.1.22	Alpha-galactosidase.	Melibiose + H(2)O = galactose + glucose.	Magnesium; NAD.	Diffuse angiokeratoma (Fabry disease); MIM:301500.	Galactose metabolism	Carbohydrate Metabolism	METABOLIC
128942	3.2.1.22	Alpha-galactosidase.	Melibiose + H(2)O = galactose + glucose.	Magnesium; NAD.	Diffuse angiokeratoma (Fabry disease); MIM:301500.	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
128942	3.2.1.22	Alpha-galactosidase.	Melibiose + H(2)O = galactose + glucose.	Magnesium; NAD.	Diffuse angiokeratoma (Fabry disease); MIM:301500.	Globoside metabolism	Metabolism of Complex Lipids	METABOLIC
128942	3.2.1.22	Alpha-galactosidase.	Melibiose + H(2)O = galactose + glucose.	Magnesium; NAD.	Diffuse angiokeratoma (Fabry disease); MIM:301500.	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC
130635	1.14.13.22	Cyclohexanone monooxygenase.	Cyclohexanone + NADPH + O(2) = 6-hexanolide + NADP(+) + H(2)O.	FAD.	\N	Caprolactam degradation	Biodegradation of Xenobiotics	METABOLIC
131374	3.1.-.-	Acting on ester bonds.	\N	\N	\N	\N	\N	\N
133327	3.2.1.26	Beta-fructofuranosidase.	Hydrolysis of terminal non-reducing beta-D-fructofuranoside residues in beta-D-fructofuranosides.	\N	Disaccharide intolerance I; MIM:222900.	Galactose metabolism	Carbohydrate Metabolism	METABOLIC
133327	3.2.1.26	Beta-fructofuranosidase.	Hydrolysis of terminal non-reducing beta-D-fructofuranoside residues in beta-D-fructofuranosides.	\N	Disaccharide intolerance I; MIM:222900.	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
133345	3.2.1.26	Beta-fructofuranosidase.	Hydrolysis of terminal non-reducing beta-D-fructofuranoside residues in beta-D-fructofuranosides.	\N	Disaccharide intolerance I; MIM:222900.	Galactose metabolism	Carbohydrate Metabolism	METABOLIC
133345	3.2.1.26	Beta-fructofuranosidase.	Hydrolysis of terminal non-reducing beta-D-fructofuranoside residues in beta-D-fructofuranosides.	\N	Disaccharide intolerance I; MIM:222900.	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
133402	3.4.23.5	Cathepsin D.	Specificity similar to, but narrower than, that of pepsin A. Does not cleave the 4-Gln-|-His-5 bond in B chain of insulin.	\N	\N	\N	\N	\N
135704	3.2.1.58	Glucan 1,3-beta-glucosidase.	Successive hydrolysis of beta-D-glucose units from the non-reducing ends of 1,3-beta-D-glucans, releasing alpha-glucose.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
138305	1.13.11.5	Homogentisate 1,2-dioxygenase.	Homogentisate + O(2) = 4-maleylacetoacetate.	Iron.	Alkaptonuria; MIM:203500.	Styrene degradation	Biodegradation of Xenobiotics	METABOLIC
138305	1.13.11.5	Homogentisate 1,2-dioxygenase.	Homogentisate + O(2) = 4-maleylacetoacetate.	Iron.	Alkaptonuria; MIM:203500.	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
138306	3.7.1.2	Fumarylacetoacetase.	4-fumarylacetoacetate + H(2)O = acetoacetate + fumarate.	\N	Tyrosinemia I; MIM:276700.	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
138306	3.7.1.2	Fumarylacetoacetase.	4-fumarylacetoacetate + H(2)O = acetoacetate + fumarate.	\N	Tyrosinemia I; MIM:276700.	Styrene degradation	Biodegradation of Xenobiotics	METABOLIC
138325	1.14.13.63	3-hydroxyphenylacetate 6-hydroxylase.	3-hydroxyphenylacetate + NAD(P)H + O(2) = Homogentisate + NAD(P)(+) + H(2)O.	FAD.	\N	\N	\N	\N
138328	1.1.1.100	3-oxoacyl-[acyl-carrier protein] reductase.	(3R)-3-hydroxyacyl-[acyl-carrier protein] + NADP(+) = 3-oxoacyl- [acyl-carrier protein] + NADPH.	\N	\N	Fatty acid biosynthesis (path 1)	Lipid Metabolism	METABOLIC
145859	1.1.1.95	Phosphoglycerate dehydrogenase.	3-phosphoglycerate + NAD(+) = 3-phosphohydroxypyruvate + NADH.	\N	3-phosphoglycerate dehydrogenase deficiency; MIM:601815.	Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC
146066	1.1.1.2	Alcohol dehydrogenase (NADP+).	An alcohol + NADP(+) = an aldehyde + NADPH.	Zinc.	\N	Caprolactam degradation	Biodegradation of Xenobiotics	METABOLIC
146066	1.1.1.2	Alcohol dehydrogenase (NADP+).	An alcohol + NADP(+) = an aldehyde + NADPH.	Zinc.	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
146066	1.1.1.2	Alcohol dehydrogenase (NADP+).	An alcohol + NADP(+) = an aldehyde + NADPH.	Zinc.	\N	Pentose and glucuronate interconversions	Carbohydrate Metabolism	METABOLIC
146066	1.1.1.2	Alcohol dehydrogenase (NADP+).	An alcohol + NADP(+) = an aldehyde + NADPH.	Zinc.	\N	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
146070	2.8.3.13	Succinate-hydroxymethylglutarate CoA-transferase.	Succinyl-CoA + (S)-3-hydroxy-3-methylglutarate = succinate + 3-hydroxy-3-methylglutaryl-CoA.	\N	\N	\N	\N	\N
146080	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
146080	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Lysine degradation	Amino Acid Metabolism	METABOLIC
146080	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Fatty acid biosynthesis (path 2)	Lipid Metabolism	METABOLIC
146080	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC
146080	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Butanoate metabolism	Carbohydrate Metabolism	METABOLIC
146080	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Valine, leucine and isoleucine degradation	Amino Acid Metabolism	METABOLIC
146080	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Fatty acid metabolism	Lipid Metabolism	METABOLIC
146242	2.4.1.-	Hexosyltransferases.	\N	\N	\N	O-Glycans biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
146242	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC
146242	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Peptidoglycan biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
146242	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC
146242	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Blood group glycolipid biosynthesis - lact series	Metabolism of Complex Lipids	METABOLIC
146242	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Blood group glycolipid biosynthesis - neolact series	Metabolism of Complex Lipids	METABOLIC
146242	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
146242	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Globoside metabolism	Metabolism of Complex Lipids	METABOLIC
146242	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Chondroitin / heparan sulfate biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
146242	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Keratan sulfate biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
146242	2.4.1.-	Hexosyltransferases.	\N	\N	\N	N-Glycans biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
147071	6.1.1.6	Lysine--tRNA ligase.	ATP + L-lysine + tRNA(Lys) = AMP + diphosphate + L-lysyl-tRNA(Lys).	\N	\N	Lysine biosynthesis	Amino Acid Metabolism	METABOLIC
147071	6.1.1.6	Lysine--tRNA ligase.	ATP + L-lysine + tRNA(Lys) = AMP + diphosphate + L-lysyl-tRNA(Lys).	\N	\N	  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
152850	3.6.4.-	Acting on acid anhydrides; involved in cellular and	\N	\N	\N	\N	\N	\N
154457	1.1.1.116	D-arabinose 1-dehydrogenase.	D-arabinose + NAD(+) = D-arabinono-1,4-lactone + NADH.	\N	\N	\N	\N	\N
157393	3.1.4.46	Glycerophosphodiester phosphodiesterase.	A glycerophosphodiester + H(2)O = an alcohol + sn-glycerol 3-phosphate.	\N	\N	Phospholipid degradation	Metabolism of Complex Lipids	METABOLIC
157393	3.1.4.46	Glycerophosphodiester phosphodiesterase.	A glycerophosphodiester + H(2)O = an alcohol + sn-glycerol 3-phosphate.	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
157655	2.4.2.29	Queuine tRNA-ribosyltransferase.	tRNA guanine + queuine = tRNA queuine + guanine.	\N	\N	\N	\N	\N
157810	1.14.11.15	Gibberellin 3-beta-dioxygenase.	Gibberellin 20 + 2-oxoglutarate + O(2) = gibberellin 1 + succinate + CO(2).	Iron; Ascorbate.	\N	\N	\N	\N
161030	2.4.1.109	Dolichyl-phosphate-mannose--protein mannosyltransferase.	Dolichyl phosphate D-mannose + protein = dolichyl phosphate + O-D-mannosyl-protein.	\N	\N	\N	\N	\N
161037	6.2.1.3	Long-chain-fatty-acid--CoA ligase.	ATP + a long-chain carboxylic acid + CoA = AMP + diphosphate + an acyl-CoA.	\N	\N	Fatty acid metabolism	Lipid Metabolism	METABOLIC
161260	1.8.1.2	Sulfite reductase (NADPH).	H(2)S + 3 NADP(+) + 3 H(2)O = sulfite + 3 NADPH.	FAD; FMN; Heme.	\N	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
161260	1.8.1.2	Sulfite reductase (NADPH).	H(2)S + 3 NADP(+) + 3 H(2)O = sulfite + 3 NADPH.	FAD; FMN; Heme.	\N	Sulfur metabolism	Energy Metabolism	METABOLIC
170791	3.6.3.8	Calcium-transporting ATPase.	ATP + H(2)O + Ca(2+)(Cis) = ADP + phosphate + Ca(2+)(Trans).	Magnesium.	Darier disease; MIM:124200. Benign chronic pemphigus; MIM:169600.	\N	\N	\N
172788	3.2.1.80	Fructan beta-fructosidase.	Hydrolysis of terminal-non-reducing 2,1- and 2,6-linked beta-D-fructofuranose residues in fructans.	\N	\N	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC
175393	1.14.11.-	With 2-oxoglutarate as one donor, and incorporation of one	\N	\N	\N	\N	\N	\N
176805	3.6.3.44	Xenobiotic-transporting ATPase.	ATP + H(2)O + xenobiotic(In) = ADP + phosphate + xenobiotic(Out).	\N	\N	\N	\N	\N
178335	3.1.-.-	Acting on ester bonds.	\N	\N	\N	\N	\N	\N
178570	1.1.1.102	3-dehydrosphinganine reductase.	Sphinganine + NADP(+) = 3-dehydrosphinganine + NADPH.	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC
179319	1.5.1.20	Methylenetetrahydrofolate reductase (NADPH).	5-methyltetrahydrofolate + NADP(+) = 5,10-methylenetetrahydrofolate + NADPH.	FAD.	Homocystinuria II (MTHFR deficiency); MIM:236250.	\N	\N	\N
180545	5.3.1.16	N-(5'-phospho-D-ribosylformimino)-5-amino-1-(5''-phosphoribosyl)-4- imidazole carboxamide isomerase.	N-(5'-phospho-D-ribosylformimino)-5-amino-1-(5''-phosphoribosyl)-4- imidazolecarboxamide = N-(5'-phospho-D-1'-ribulosylformimino)-5- amino-1-(5''-phosphoribosyl)-4-imidazolecarboxamide.	\N	\N	Histidine metabolism	Amino Acid Metabolism	METABOLIC
180970	2.1.1.43	Histone-lysine N-methyltransferase.	S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine.	\N	\N	Lysine degradation	Amino Acid Metabolism	METABOLIC
181482	1.14.14.1	Unspecific monooxygenase.	RH + reduced flavoprotein + O(2) = ROH + oxidized flavoprotein + H(2)O.	Heme-thiolate.	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
181482	1.14.14.1	Unspecific monooxygenase.	RH + reduced flavoprotein + O(2) = ROH + oxidized flavoprotein + H(2)O.	Heme-thiolate.	\N	Fatty acid metabolism	Lipid Metabolism	METABOLIC
181482	1.14.14.1	Unspecific monooxygenase.	RH + reduced flavoprotein + O(2) = ROH + oxidized flavoprotein + H(2)O.	Heme-thiolate.	\N	gamma-Hexachlorocyclohexane degradation	Biodegradation of Xenobiotics	METABOLIC
181756	6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolysing).	2 ATP + L-glutamine + CO(2) + H(2)O = 2 ADP + phosphate + glutamate + carbamoyl phosphate.	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
181756	6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolysing).	2 ATP + L-glutamine + CO(2) + H(2)O = 2 ADP + phosphate + glutamate + carbamoyl phosphate.	\N	\N	Glutamate metabolism	Amino Acid Metabolism	METABOLIC
182109	3.6.1.-	In phosphorous-containing anhydrides.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
182109	3.6.1.-	In phosphorous-containing anhydrides.	\N	\N	\N	Folate biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
182110	6.1.1.12	Aspartate--tRNA ligase.	ATP + L-aspartate + tRNA(Asp) = AMP + diphosphate + L-aspartyl- tRNA(Asp).	\N	\N	Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC
182110	6.1.1.12	Aspartate--tRNA ligase.	ATP + L-aspartate + tRNA(Asp) = AMP + diphosphate + L-aspartyl- tRNA(Asp).	\N	\N	  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
182518	3.6.3.44	Xenobiotic-transporting ATPase.	ATP + H(2)O + xenobiotic(In) = ADP + phosphate + xenobiotic(Out).	\N	\N	\N	\N	\N
