proteinId	ecNum	definition	catalyticActivity	cofactors	associatedDiseases	pathway	pathwayClass	pathwayType
239427	1.1.1.23	Histidinol dehydrogenase.	L-histidinol + 2 NAD(+) + H(2)O = L-histidine + 2 NADH.			Histidine metabolism	Amino Acid Metabolism	METABOLIC
239427	3.5.4.19	Phosphoribosyl-AMP cyclohydrolase.	5-phosphoribosyl-AMP + H(2)O = 5-(5-phospho-D-ribosylaminoformimino)- 1-(5-phospho-ribosyl) imidazole-4-carboxamide.			Histidine metabolism	Amino Acid Metabolism	METABOLIC
239427	3.6.1.31	Phosphoribosyl-ATP pyrophosphatase.	5-phosphoribosyl-ATP + H(2)O = 5-phosphoribosyl-AMP + diphosphate.			Histidine metabolism	Amino Acid Metabolism	METABOLIC
240167	3.6.3.44	Xenobiotic-transporting ATPase.	ATP + H(2)O + xenobiotic(In) = ADP + phosphate + xenobiotic(Out).					
245587	1.1.1.38	Malate dehydrogenase (oxaloacetate decarboxylating).	(S)-malate + NAD(+) = pyruvate + CO(2) + NADH.			Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
248351	2.1.3.15							
248351	6.3.4.14	Biotin carboxylase.	ATP + biotin-carboxyl-carrier protein + CO(2) = ADP + phosphate + carboxybiotin-carboxyl-carrier protein.			Fatty acid biosynthesis (path 1)	Lipid Metabolism	METABOLIC
248351	6.4.1.2	Acetyl-CoA carboxylase.	ATP + acetyl-CoA + HCO(3)(-) = ADP + phosphate + malonyl-CoA.	Biotin.		Propanoate metabolism	Carbohydrate Metabolism	METABOLIC
248351	6.4.1.2	Acetyl-CoA carboxylase.	ATP + acetyl-CoA + HCO(3)(-) = ADP + phosphate + malonyl-CoA.	Biotin.		Tetracycline biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC
248351	6.4.1.2	Acetyl-CoA carboxylase.	ATP + acetyl-CoA + HCO(3)(-) = ADP + phosphate + malonyl-CoA.	Biotin.		Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
248351	6.4.1.2	Acetyl-CoA carboxylase.	ATP + acetyl-CoA + HCO(3)(-) = ADP + phosphate + malonyl-CoA.	Biotin.		Fatty acid biosynthesis (path 1)	Lipid Metabolism	METABOLIC
255657	2.3.1.36	D-amino-acid N-acetyltransferase.	Acetyl-CoA + a D-amino acid = CoA + an N-acetyl-D-amino acid.			Phenylalanine metabolism	Amino Acid Metabolism	METABOLIC
255727	3.1.3.2	Acid phosphatase.	An orthophosphoric monoester + H(2)O = an alcohol + phosphate.		Acid phosphatase deficiency; MIM:200950.	gamma-Hexachlorocyclohexane degradation	Biodegradation of Xenobiotics	METABOLIC
255727	3.1.3.2	Acid phosphatase.	An orthophosphoric monoester + H(2)O = an alcohol + phosphate.		Acid phosphatase deficiency; MIM:200950.	Riboflavin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
256838	1.14.99.51							
256838	2.1.1.261							
256838	2.1.1.44	Dimethylhistidine N-methyltransferase.	S-adenosyl-L-methionine + N(alpha),N(alpha)-dimethyl-L-histidine = S-adenosyl-L-homocysteine + N(alpha),N(alpha),N(alpha)-trimethyl-L- histidine.					
281564	1.1.1.8	Glycerol-3-phosphate dehydrogenase (NAD+).	Sn-glycerol 3-phosphate + NAD(+) = glycerone phosphate + NADH.			Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
285118	2.3.1.225							
286717	3.2.1.14	Chitinase.	Hydrolysis of the 1,4-beta-linkages of N-acetyl-D-glucosamine polymers of chitin.			Aminosugars metabolism	Metabolism of Complex Carbohydrates	METABOLIC
286782	3.6.1.23	dUTP pyrophosphatase.	dUTP + H(2)O = dUMP + diphosphate.			Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
292713	2.2.1.2	Transaldolase.	Sedoheptulose 7-phosphate + D-glyceraldehyde 3-phosphate = D-erythrose 4-phosphate + D-fructose 6-phosphate.			Pentose phosphate pathway	Carbohydrate Metabolism	METABOLIC
294133	5.1.3.1	Ribulose-phosphate 3-epimerase.	D-ribulose 5-phosphate = D-xylulose 5-phosphate.			Pentose phosphate pathway	Carbohydrate Metabolism	METABOLIC
294133	5.1.3.1	Ribulose-phosphate 3-epimerase.	D-ribulose 5-phosphate = D-xylulose 5-phosphate.			Carbon fixation	Energy Metabolism	METABOLIC
294133	5.1.3.1	Ribulose-phosphate 3-epimerase.	D-ribulose 5-phosphate = D-xylulose 5-phosphate.			Pentose and glucuronate interconversions	Carbohydrate Metabolism	METABOLIC
299777	2.7.13.3							
302263	2.5.1.48							
302263	4.4.1.8	Cystathionine beta-lyase.	Cystathionine + H(2)O = L-homocysteine + NH(3) + pyruvate.	Pyridoxal-phosphate.		Nitrogen metabolism	Energy Metabolism	METABOLIC
302263	4.4.1.8	Cystathionine beta-lyase.	Cystathionine + H(2)O = L-homocysteine + NH(3) + pyruvate.	Pyridoxal-phosphate.		Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
302263	4.4.1.8	Cystathionine beta-lyase.	Cystathionine + H(2)O = L-homocysteine + NH(3) + pyruvate.	Pyridoxal-phosphate.		Methionine metabolism	Amino Acid Metabolism	METABOLIC
302263	4.4.1.8	Cystathionine beta-lyase.	Cystathionine + H(2)O = L-homocysteine + NH(3) + pyruvate.	Pyridoxal-phosphate.		Cysteine metabolism	Amino Acid Metabolism	METABOLIC
302263	4.4.1.8	Cystathionine beta-lyase.	Cystathionine + H(2)O = L-homocysteine + NH(3) + pyruvate.	Pyridoxal-phosphate.		Sulfur metabolism	Energy Metabolism	METABOLIC
303110	2.5.1.87							
316216	3.6.4.13							
316226	5.4.99.27							
317770	2.3.3.8							
319237	1.5.1.20	Methylenetetrahydrofolate reductase (NADPH).	5-methyltetrahydrofolate + NADP(+) = 5,10-methylenetetrahydrofolate + NADPH.	FAD.	Homocystinuria II (MTHFR deficiency); MIM:236250.			
319903	3.1.3.15	Histidinol-phosphatase.	L-histidinol-phosphate + H(2)O = L-histidinol + phosphate.			Histidine metabolism	Amino Acid Metabolism	METABOLIC
321192	2.7.11.24							
322222	3.4.19.12	Ubiquitinyl hydrolase 1.	Thiol-dependent hydrolysis of ester, thiolester, amide, peptide and isopeptide bonds formed by the C-terminal Gly of ubiquitin (a 76-residue protein attached to proteins as an intracellular targeting signal).					
325120	2.7.1.15	Ribokinase.	ATP + D-ribose = ADP + D-ribose 5-phosphate.			Pentose phosphate pathway	Carbohydrate Metabolism	METABOLIC
326238	3.1.1.29	Aminoacyl-tRNA hydrolase.	N-substituted aminoacyl-tRNA + H(2)O = N-substituted amino acid + tRNA.					
338816	2.7.1.40	Pyruvate kinase.	ATP + pyruvate = ADP + phosphoenolpyruvate.		Hemolytic anemia due to pyruvate kinase deficiency; MIM:266200.	Purine metabolism	Nucleotide Metabolism	METABOLIC
338816	2.7.1.40	Pyruvate kinase.	ATP + pyruvate = ADP + phosphoenolpyruvate.		Hemolytic anemia due to pyruvate kinase deficiency; MIM:266200.	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
338816	2.7.1.40	Pyruvate kinase.	ATP + pyruvate = ADP + phosphoenolpyruvate.		Hemolytic anemia due to pyruvate kinase deficiency; MIM:266200.	Carbon fixation	Energy Metabolism	METABOLIC
338816	2.7.1.40	Pyruvate kinase.	ATP + pyruvate = ADP + phosphoenolpyruvate.		Hemolytic anemia due to pyruvate kinase deficiency; MIM:266200.	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
339763	2.4.99.18							
342782	2.3.1.47	8-amino-7-oxononanoate synthase.	6-carboxyhexanoyl-CoA + L-alanine = 8-amino-7-oxononanoate + CoA + CO(2).	Pyridoxal-phosphate.		Biotin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
342782	4.1.1.36	Phosphopantothenoylcysteine decarboxylase.	"N-((R)-4-phosphopantothenoyl)-L-cysteine = pantotheine 4'-phosphate + CO(2)."	Pyruvate.		Pantothenate and CoA biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
346415	6.1.1.11	Serine--tRNA ligase.	ATP + L-serine + tRNA(Ser) = AMP + diphosphate + L-seryl-tRNA(Ser).			  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
346415	6.1.1.11	Serine--tRNA ligase.	ATP + L-serine + tRNA(Ser) = AMP + diphosphate + L-seryl-tRNA(Ser).			Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC
359331	3.6.1.7	Acylphosphatase.	An acyl phosphate + H(2)O = a fatty acid anion + phosphate.			Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC
359331	3.6.1.7	Acylphosphatase.	An acyl phosphate + H(2)O = a fatty acid anion + phosphate.			Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
359331	3.6.1.7	Acylphosphatase.	An acyl phosphate + H(2)O = a fatty acid anion + phosphate.			Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
363647	3.6.3.2	Magnesium-importing ATPase.	ATP + H(2)O + Mg(2+)(Out) = ADP + phosphate + Mg(2+)(In).	Magnesium.				
363648	3.6.3.2	Magnesium-importing ATPase.	ATP + H(2)O + Mg(2+)(Out) = ADP + phosphate + Mg(2+)(In).	Magnesium.				
365487	6.3.4.19							
366339	3.4.25.1	Proteasome endopeptidase complex.	Cleavage at peptide bonds with very broad specificity.					
366881	1.1.1.67	Mannitol 2-dehydrogenase.	D-mannitol + NAD(+) = D-fructose + NADH.			Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC
367103	3.5.1.110							
368470	3.2.2.29							
371670	3.5.4.34							
371859	3.4.11.22	Aminopeptidase I	Release of an N-terminal amino acid, preferably a neutral or hydrophobic one, from a polypeptide. Aminoacyl-arylamides are poor substrates.					
372026	3.2.1.10	Oligosaccharide alpha-1,6-glucosidase.	Hydrolysis of 1,6-alpha-D-glucosidic linkages in some oligosaccharides produced from starch and glycogen by alpha-amylase, and in isomaltose.			Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
372026	3.2.1.20	Alpha-glucosidase.	Hydrolysis of terminal, non-reducing 1,4-linked D-glucose residues with release of D-glucose.		Glycogen storage disease II; MIM:232300.	Galactose metabolism	Carbohydrate Metabolism	METABOLIC
372026	3.2.1.20	Alpha-glucosidase.	Hydrolysis of terminal, non-reducing 1,4-linked D-glucose residues with release of D-glucose.		Glycogen storage disease II; MIM:232300.	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
378402	2.4.1.80	Ceramide glucosyltransferase.	UDP-glucose + N-acylsphingosine = UDP + D-glucosyl-N-acylsphingosine.			Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC
380125	3.6.4.13							
381414	2.3.2.31							
385644	2.5.1.3	Thiamine-phosphate pyrophosphorylase.	2-methyl-4-amino-5-hydroxymethylpyrimidine diphosphate + 4-4-methyl-5- (2-phosphonooxyethyl)-thiazole = diphosphate + thiamine monophosphate.			Thiamine metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
385644	2.7.1.50	Hydroxyethylthiazole kinase.	ATP + 4-methyl-5-(2-hydroxyethyl)-thiazole = ADP + 4-methyl-5-(2- phosphoethyl)-thiazole.			Thiamine metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
387174	2.3.1.48	Histone acetyltransferase.	Acetyl-CoA + histone = CoA + acetyl-histone.					
388472	3.1.1.73	Feruloyl esterase.	Feruloyl-polysaccharide + H(2)O = ferulate + polysaccharide.					
389748	5.3.4.1	Protein disulfide isomerase.	Rearrangement of both intrachain and interchain disulfide bonds in proteins to form the native structures.					
391623	2.1.1.77	Protein-L-isoaspartate(D-aspartate) O-methyltransferase.	S-adenosyl-L-methionine + protein L-beta-aspartate = S-adenosyl-L- homocysteine + protein L-beta-aspartate methyl ester.					
392555	2.7.1.150							
396860	3.2.1.101	Mannan endo-1,6-beta-mannosidase.	Random hydrolysis of 1,6-beta-D-mannosidic linkages in unbranched 1,6-mannans.					
397593	5.99.1.2	DNA topoisomerase.	ATP-independent breakage of single-stranded DNA, followed by passage and rejoining.					
402739	4.2.1.95	Kievitone hydratase.	Kievitone hydrate = kievitone + H(2)O.					
407677	4.1.3.1	Isocitrate lyase.	Isocitrate = succinate + glyoxylate.			Glyoxylate and dicarboxylate metabolism	Carbohydrate Metabolism	METABOLIC
410523	3.1.3.2	Acid phosphatase.	An orthophosphoric monoester + H(2)O = an alcohol + phosphate.		Acid phosphatase deficiency; MIM:200950.	gamma-Hexachlorocyclohexane degradation	Biodegradation of Xenobiotics	METABOLIC
410523	3.1.3.2	Acid phosphatase.	An orthophosphoric monoester + H(2)O = an alcohol + phosphate.		Acid phosphatase deficiency; MIM:200950.	Riboflavin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
414357	3.2.1.73	Licheninase.	Hydrolysis of 1,4-beta-D-glycosidic linkages in beta-D-glucans containing 1,3- and 1,4-bonds.					
416572	1.6.5.9							
416965	6.1.1.20	Phenylalanine--tRNA ligase.	ATP + L-phenylalanine + tRNA(Phe) = AMP + diphosphate + L-phenylalanyl-tRNA(Phe).			  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
416965	6.1.1.20	Phenylalanine--tRNA ligase.	ATP + L-phenylalanine + tRNA(Phe) = AMP + diphosphate + L-phenylalanyl-tRNA(Phe).			Phenylalanine, tyrosine and tryptophan biosynthesis	Amino Acid Metabolism	METABOLIC
420952	3.6.3.6	Proton-exporting ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	Magnesium.		Oxidative phosphorylation	Energy Metabolism	METABOLIC
422365	2.7.11.1							
423044	3.2.1.65	Levanase.	Random hydrolysis of 2,6-beta-D-fructofuranosidic linkages in 2,6- beta-D-fructans (levans) containing more than 3 fructose units.			Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
423044	3.2.1.80	Fructan beta-fructosidase.	Hydrolysis of terminal-non-reducing 2,1- and 2,6-linked beta-D-fructofuranose residues in fructans.			Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC
424525	3.2.1.4	Cellulase.	Endohydrolysis of 1,4-beta-D-glucosidic linkages in cellulose.			Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
432283	2.3.1.51	1-acylglycerol-3-phosphate O-acyltransferase.	Acyl-CoA + 1-acyl-sn-glycerol 3-phosphate = CoA + 1,2-diacyl-sn-glycerol 3-phosphate.			Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
438044	4.2.1.46	dTDP-glucose 4,6-dehydratase.	dTDP-glucose = dTDP-4-dehydro-6-deoxy-D-glucose + H(2)O.	NAD.		Erythromycin biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC
438044	4.2.1.46	dTDP-glucose 4,6-dehydratase.	dTDP-glucose = dTDP-4-dehydro-6-deoxy-D-glucose + H(2)O.	NAD.		Nucleotide sugars metabolism	Nucleotide Metabolism	METABOLIC
441113	3.6.4.12							
441285	2.5.1.60							
444544	1.13.11.6	3-hydroxyanthranilate 3,4-dioxygenase.	3-hydroxyanthranilate + O(2) = 2-amino-3-carboxymuconate semialdehyde.	Iron.		Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
450627	2.3.3.10							
451121	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.					
451121	3.1.3.48	Protein-tyrosine-phosphatase.	Protein tyrosine phosphate + H(2)O = protein tyrosine + phosphate.					
453200	2.7.1.33	Pantothenate kinase.	"ATP + pantothenate = ADP + D-4'-phosphopantothenate."			Pantothenate and CoA biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
453711	2.7.11.13							
454817	1.6.99.1	NADPH dehydrogenase.	NADPH + acceptor = NADP(+) + reduced acceptor.	FMN or FAD.				
457162	6.3.1.14							
459334	2.7.11.2							
466403	3.1.27.9	tRNA-intron endonuclease.	"Endonucleolytic cleavage of pre-tRNA, producing 5'-hydroxyl and 2',3'-cyclic phosphate termini, and specifically removing the intron."					
466549	6.1.1.5	Isoleucine--tRNA ligase.	ATP + L-isoleucine + tRNA(Ile) = AMP + diphosphate + L-isoleucyl- tRNA(Ile).			Valine, leucine and isoleucine biosynthesis	Amino Acid Metabolism	METABOLIC
466549	6.1.1.5	Isoleucine--tRNA ligase.	ATP + L-isoleucine + tRNA(Ile) = AMP + diphosphate + L-isoleucyl- tRNA(Ile).			  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
468006	3.1.3.64	Phosphatidylinositol-3-phosphatase.	Phosphatidylinositol 3-phosphate + H(2)O = phosphatidylinositol + phosphate.			Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC
468006	3.1.3.95							
468352	2.5.1.78							
471373	2.7.7.19	Polynucleotide adenylyltransferase.	N ATP + {nucleotide}(M) = N diphosphate + {nucleotide}(M+N).					
476260	2.7.7.49	RNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).					
480359	4.4.1.1	Cystathionine gamma-lyase.	L-cystathionine + H(2)O = L-cysteine + NH(3) + 2-oxobutanoate.	Pyridoxal-phosphate.	Cystathioninuria; MIM:219500.	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
480359	4.4.1.1	Cystathionine gamma-lyase.	L-cystathionine + H(2)O = L-cysteine + NH(3) + 2-oxobutanoate.	Pyridoxal-phosphate.	Cystathioninuria; MIM:219500.	Methionine metabolism	Amino Acid Metabolism	METABOLIC
480359	4.4.1.1	Cystathionine gamma-lyase.	L-cystathionine + H(2)O = L-cysteine + NH(3) + 2-oxobutanoate.	Pyridoxal-phosphate.	Cystathioninuria; MIM:219500.	Cysteine metabolism	Amino Acid Metabolism	METABOLIC
480359	4.4.1.1	Cystathionine gamma-lyase.	L-cystathionine + H(2)O = L-cysteine + NH(3) + 2-oxobutanoate.	Pyridoxal-phosphate.	Cystathioninuria; MIM:219500.	Nitrogen metabolism	Energy Metabolism	METABOLIC
485448	3.6.3.44	Xenobiotic-transporting ATPase.	ATP + H(2)O + xenobiotic(In) = ADP + phosphate + xenobiotic(Out).					
513755	2.4.1.16	Chitin synthase.	UDP-N-acetyl-D-glucosamine + {(1,4)-(N-acetyl-beta-D-glucosaminyl)}(N) = UDP + {(1,4)-(N-acetyl-beta-D-glucosaminyl)}(N+1).			Aminosugars metabolism	Metabolism of Complex Carbohydrates	METABOLIC
516110	3.1.4.17	"3',5'-cyclic-nucleotide phosphodiesterase."	"Nucleoside 3',5'-cyclic phosphate + H(2)O = nucleoside 5'-phosphate."			Purine metabolism	Nucleotide Metabolism	METABOLIC
518460	3.6.4.13							
523279	2.5.1.18	Glutathione transferase.	RX + glutathione = HX + R-S-glutathione.			Glutathione metabolism	Metabolism of Other Amino Acids	METABOLIC
527788	4.4.1.8	Cystathionine beta-lyase.	Cystathionine + H(2)O = L-homocysteine + NH(3) + pyruvate.	Pyridoxal-phosphate.		Nitrogen metabolism	Energy Metabolism	METABOLIC
527788	4.4.1.8	Cystathionine beta-lyase.	Cystathionine + H(2)O = L-homocysteine + NH(3) + pyruvate.	Pyridoxal-phosphate.		Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
527788	4.4.1.8	Cystathionine beta-lyase.	Cystathionine + H(2)O = L-homocysteine + NH(3) + pyruvate.	Pyridoxal-phosphate.		Methionine metabolism	Amino Acid Metabolism	METABOLIC
527788	4.4.1.8	Cystathionine beta-lyase.	Cystathionine + H(2)O = L-homocysteine + NH(3) + pyruvate.	Pyridoxal-phosphate.		Cysteine metabolism	Amino Acid Metabolism	METABOLIC
527788	4.4.1.8	Cystathionine beta-lyase.	Cystathionine + H(2)O = L-homocysteine + NH(3) + pyruvate.	Pyridoxal-phosphate.		Sulfur metabolism	Energy Metabolism	METABOLIC
527905	3.2.1.58	Glucan 1,3-beta-glucosidase.	Successive hydrolysis of beta-D-glucose units from the non-reducing ends of 1,3-beta-D-glucans, releasing alpha-glucose.			Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
527922	2.5.1.15	Dihydropteroate synthase.	2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine diphosphate + 4-aminobenzoate = diphosphate + dihydropteroate.			Folate biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
527922	2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase.	ATP + 2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine = AMP + 2-amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine.			Folate biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
527922	4.1.2.25	Dihydroneopterin aldolase.	2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8- dihydropteridine = 2-amino-4-hydroxy-6-hydroxymethyl-7,8- dihydropteridine + glycolaldehyde.			Folate biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
527950	2.6.1.27	Tryptophan aminotransferase.	L-tryptophan + 2-oxoglutarate = indole-3-pyruvate + L-glutamate.	Pyridoxal-phosphate.		Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
527950	2.6.1.39	2-aminoadipate aminotransferase.	L-2-aminoadipate + 2-oxoglutarate = 2-oxoadipate + L-glutamate.	Pyridoxal-phosphate.		Lysine degradation	Amino Acid Metabolism	METABOLIC
527950	2.6.1.39	2-aminoadipate aminotransferase.	L-2-aminoadipate + 2-oxoglutarate = 2-oxoadipate + L-glutamate.	Pyridoxal-phosphate.		Lysine biosynthesis	Amino Acid Metabolism	METABOLIC
527950	2.6.1.5	Tyrosine aminotransferase.	L-tyrosine + 2-oxoglutarate = 4-hydroxyphenylpyruvate + L-glutamate.	Pyridoxal-phosphate.	Tyrosinemia II (Richner-Hanhart syndrome); MIM:276600.	Phenylalanine metabolism	Amino Acid Metabolism	METABOLIC
527950	2.6.1.5	Tyrosine aminotransferase.	L-tyrosine + 2-oxoglutarate = 4-hydroxyphenylpyruvate + L-glutamate.	Pyridoxal-phosphate.	Tyrosinemia II (Richner-Hanhart syndrome); MIM:276600.	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
527950	2.6.1.5	Tyrosine aminotransferase.	L-tyrosine + 2-oxoglutarate = 4-hydroxyphenylpyruvate + L-glutamate.	Pyridoxal-phosphate.	Tyrosinemia II (Richner-Hanhart syndrome); MIM:276600.	Alkaloid biosynthesis I	Biosynthesis of Secondary Metabolites	METABOLIC
527950	2.6.1.5	Tyrosine aminotransferase.	L-tyrosine + 2-oxoglutarate = 4-hydroxyphenylpyruvate + L-glutamate.	Pyridoxal-phosphate.	Tyrosinemia II (Richner-Hanhart syndrome); MIM:276600.	Phenylalanine, tyrosine and tryptophan biosynthesis	Amino Acid Metabolism	METABOLIC
527950	2.6.1.57	Aromatic amino acid transferase.	An aromatic amino acid + 2-oxoglutarate = an aromatic oxo acid + L-glutamate.	Pyridoxal-phosphate.		Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
