#proteinId	ecNum	definition	catalyticActivity	cofactors	associatedDiseases	pathway	pathway_class	pathway_type
55680	2.3.1.16	Acetyl-CoA C-acyltransferase.	Acyl-CoA + acetyl-CoA = CoA + 3-oxoacyl-CoA.	\N	Pseudo-Zellweger syndrome; MIM:261510.	Bile acid biosynthesis	Lipid Metabolism	METABOLIC
55712	3.1.1.23	Acylglycerol lipase.	Hydrolyses glycerol monoesters of long-chain fatty acids.	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
57438	1.1.1.125	2-deoxy-D-gluconate 3-dehydrogenase.	2-deoxy-D-gluconate + NAD(+) = 3-dehydro-2-deoxy-D-gluconate + NADH.	\N	\N	Pentose and glucuronate interconversions	Carbohydrate Metabolism	METABOLIC
57768	1.13.11.5	Homogentisate 1,2-dioxygenase.	Homogentisate + O(2) = 4-maleylacetoacetate.	Iron.	Alkaptonuria; MIM:203500.	Styrene degradation	Biodegradation of Xenobiotics	METABOLIC
57768	1.13.11.5	Homogentisate 1,2-dioxygenase.	Homogentisate + O(2) = 4-maleylacetoacetate.	Iron.	Alkaptonuria; MIM:203500.	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
58250	2.1.1.-	Methyltransferases.	\N	\N	\N	Androgen and estrogen metabolism	Lipid Metabolism	METABOLIC
58250	2.1.1.-	Methyltransferases.	\N	\N	\N	Aminophosphonate metabolism	Metabolism of Other Amino Acids	METABOLIC
58250	2.1.1.-	Methyltransferases.	\N	\N	\N	Porphyrin and chlorophyll metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
58250	2.1.1.-	Methyltransferases.	\N	\N	\N	Ubiquinone biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
58250	2.1.1.-	Methyltransferases.	\N	\N	\N	Histidine metabolism	Amino Acid Metabolism	METABOLIC
58250	2.1.1.-	Methyltransferases.	\N	\N	\N	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
58250	2.1.1.-	Methyltransferases.	\N	\N	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
58250	2.1.1.-	Methyltransferases.	\N	\N	\N	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
58323	2.4.2.-	Pentosyltransferases.	\N	\N	\N	\N	\N	\N
59162	2.3.1.50	Serine C-palmitoyltransferase.	Palmitoyl-CoA + L-serine = CoA + 3-dehydro-D-sphinganine + CO(2).	Pyridoxal-phosphate.	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC
59576	1.14.11.13	Gibberellin 2-beta-dioxygenase.	Gibberellin 1 + 2-oxoglutarate + O(2) = 2-beta-hydroxygibberellin 1 + succinate + CO(2).	\N	\N	\N	\N	\N
60371	3.4.23.25	Saccharopepsin.	Hydrolysis of proteins with broad specificity for peptide bonds. Cleaves -Leu-Leu-|-Val-Tyr- bond in a synthetic substrate. Does not act on esters of Tyr or Arg.	\N	\N	\N	\N	\N
61765	1.1.1.29	Glycerate dehydrogenase.	(R)-glycerate + NAD(+) = hydroxypyruvate + NADH.	\N	Oxalosis II (glycericaciduria); MIM:260000.	Glyoxylate and dicarboxylate metabolism	Carbohydrate Metabolism	METABOLIC
61765	1.1.1.29	Glycerate dehydrogenase.	(R)-glycerate + NAD(+) = hydroxypyruvate + NADH.	\N	Oxalosis II (glycericaciduria); MIM:260000.	Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC
62236	3.1.2.-	Thiolester hydrolases.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC
63015	6.2.1.1	Acetate--CoA ligase.	ATP + acetate + CoA = AMP + diphosphate + acetyl-CoA.	\N	\N	Reductive carboxylate cycle (CO2 fixation)	Energy Metabolism	METABOLIC
63015	6.2.1.1	Acetate--CoA ligase.	ATP + acetate + CoA = AMP + diphosphate + acetyl-CoA.	\N	\N	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
63015	6.2.1.1	Acetate--CoA ligase.	ATP + acetate + CoA = AMP + diphosphate + acetyl-CoA.	\N	\N	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
63015	6.2.1.1	Acetate--CoA ligase.	ATP + acetate + CoA = AMP + diphosphate + acetyl-CoA.	\N	\N	Propanoate metabolism	Carbohydrate Metabolism	METABOLIC
63756	1.6.2.4	NADPH--ferrihemoprotein reductase.	NADPH + 2 ferricytochrome = NADP(+) + 2 ferrocytochrome.	FMN; FAD.	\N	\N	\N	\N
64149	2.1.1.-	Methyltransferases.	\N	\N	\N	Androgen and estrogen metabolism	Lipid Metabolism	METABOLIC
64149	2.1.1.-	Methyltransferases.	\N	\N	\N	Aminophosphonate metabolism	Metabolism of Other Amino Acids	METABOLIC
64149	2.1.1.-	Methyltransferases.	\N	\N	\N	Porphyrin and chlorophyll metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
64149	2.1.1.-	Methyltransferases.	\N	\N	\N	Ubiquinone biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
64149	2.1.1.-	Methyltransferases.	\N	\N	\N	Histidine metabolism	Amino Acid Metabolism	METABOLIC
64149	2.1.1.-	Methyltransferases.	\N	\N	\N	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
64149	2.1.1.-	Methyltransferases.	\N	\N	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
64149	2.1.1.-	Methyltransferases.	\N	\N	\N	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
64215	2.7.1.1	Hexokinase.	ATP + D-hexose = ADP + D-hexose 6-phosphate.	\N	Hemolytic anemia due to hexokinase deficiency; MIM:235700.	Erythromycin biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC
64215	2.7.1.1	Hexokinase.	ATP + D-hexose = ADP + D-hexose 6-phosphate.	\N	Hemolytic anemia due to hexokinase deficiency; MIM:235700.	Aminosugars metabolism	Metabolism of Complex Carbohydrates	METABOLIC
64215	2.7.1.1	Hexokinase.	ATP + D-hexose = ADP + D-hexose 6-phosphate.	\N	Hemolytic anemia due to hexokinase deficiency; MIM:235700.	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
64215	2.7.1.1	Hexokinase.	ATP + D-hexose = ADP + D-hexose 6-phosphate.	\N	Hemolytic anemia due to hexokinase deficiency; MIM:235700.	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
64215	2.7.1.1	Hexokinase.	ATP + D-hexose = ADP + D-hexose 6-phosphate.	\N	Hemolytic anemia due to hexokinase deficiency; MIM:235700.	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC
64215	2.7.1.1	Hexokinase.	ATP + D-hexose = ADP + D-hexose 6-phosphate.	\N	Hemolytic anemia due to hexokinase deficiency; MIM:235700.	Galactose metabolism	Carbohydrate Metabolism	METABOLIC
67289	3.6.3.8	Calcium-transporting ATPase.	ATP + H(2)O + Ca(2+)(Cis) = ADP + phosphate + Ca(2+)(Trans).	Magnesium.	Darier disease; MIM:124200. Benign chronic pemphigus; MIM:169600.	\N	\N	\N
67337	6.3.5.4	Asparagine synthase (glutamine-hydrolysing).	ATP + L-aspartate + L-glutamine = AMP + diphosphate + L-asparagine + L-glutamate.	\N	\N	Nitrogen metabolism	Energy Metabolism	METABOLIC
67337	6.3.5.4	Asparagine synthase (glutamine-hydrolysing).	ATP + L-aspartate + L-glutamine = AMP + diphosphate + L-asparagine + L-glutamate.	\N	\N	Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC
70921	3.2.1.58	Glucan 1,3-beta-glucosidase.	Successive hydrolysis of beta-D-glucose units from the non-reducing ends of 1,3-beta-D-glucans, releasing alpha-glucose.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
71080	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
71080	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	  DNA polymerase	REPLICATION AND REPAIR	REGULATORY
71080	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
71225	3.6.3.8	Calcium-transporting ATPase.	ATP + H(2)O + Ca(2+)(Cis) = ADP + phosphate + Ca(2+)(Trans).	Magnesium.	Darier disease; MIM:124200. Benign chronic pemphigus; MIM:169600.	\N	\N	\N
71562	3.6.3.-	Acting on acid anhydrides; catalyzing transmembrane movement	\N	\N	\N	\N	\N	\N
72285	3.1.3.3	Phosphoserine phosphatase.	Phosphoserine + H(2)O = serine + phosphate.	\N	\N	Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC
72750	1.97.1.4	Formate acetyltransferase activating enzyme.	S-adenosyl-L-methionine + dihydroflavodoxin + [formate acetyltransferase]-glycine = 5'-deoxyadenosine + methionine + flavodoxin + [formate acetyltransferase]-glycine-2-yl radical.	Iron-sulfur.	\N	\N	\N	\N
72793	1.97.1.4	Formate acetyltransferase activating enzyme.	S-adenosyl-L-methionine + dihydroflavodoxin + [formate acetyltransferase]-glycine = 5'-deoxyadenosine + methionine + flavodoxin + [formate acetyltransferase]-glycine-2-yl radical.	Iron-sulfur.	\N	\N	\N	\N
73887	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
74926	2.1.1.-	Methyltransferases.	\N	\N	\N	Androgen and estrogen metabolism	Lipid Metabolism	METABOLIC
74926	2.1.1.-	Methyltransferases.	\N	\N	\N	Aminophosphonate metabolism	Metabolism of Other Amino Acids	METABOLIC
74926	2.1.1.-	Methyltransferases.	\N	\N	\N	Porphyrin and chlorophyll metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
74926	2.1.1.-	Methyltransferases.	\N	\N	\N	Ubiquinone biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
74926	2.1.1.-	Methyltransferases.	\N	\N	\N	Histidine metabolism	Amino Acid Metabolism	METABOLIC
74926	2.1.1.-	Methyltransferases.	\N	\N	\N	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
74926	2.1.1.-	Methyltransferases.	\N	\N	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
74926	2.1.1.-	Methyltransferases.	\N	\N	\N	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
76949	3.4.11.18	Methionyl aminopeptidase.	Release of N-terminal amino acids, preferentially methionine, from peptides and arylamides.	Cobalt.	\N	\N	\N	\N
77401	3.6.4.-	Acting on acid anhydrides; involved in cellular and	\N	\N	\N	\N	\N	\N
77669	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase.	The C-O-P bond 3' to the apurinic or apyrimidinic site in DNA is broken by a beta-elimination reaction, leaving a 3'-terminal unsaturated sugar and a product with a terminal 5'-phosphate.	\N	\N	\N	\N	\N
77675	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
77675	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Cyanoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
77675	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Flavonoids, stilbene and lignin biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC
78141	3.5.4.16	GTP cyclohydrolase I.	GTP + 2 H(2)O = formate + 2-amino-4-hydroxy-6-(erythro-1,2,3- trihydroxypropyl)dihydropteridine triphosphate.	\N	\N	Folate biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
78250	5.2.1.8	Peptidylprolyl isomerase.	Peptidylproline (omega=180) = peptidylproline (omega=0).	\N	\N	\N	\N	\N
78460	3.6.1.3	Adenosinetriphosphatase.	ATP + H(2)O = ADP + phosphate.	\N	Hemolytic anemia due to deficiency of adenosine triphosphatase; MIM:102800.	Purine metabolism	Nucleotide Metabolism	METABOLIC
79076	2.1.1.-	Methyltransferases.	\N	\N	\N	Androgen and estrogen metabolism	Lipid Metabolism	METABOLIC
79076	2.1.1.-	Methyltransferases.	\N	\N	\N	Aminophosphonate metabolism	Metabolism of Other Amino Acids	METABOLIC
79076	2.1.1.-	Methyltransferases.	\N	\N	\N	Porphyrin and chlorophyll metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
79076	2.1.1.-	Methyltransferases.	\N	\N	\N	Ubiquinone biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
79076	2.1.1.-	Methyltransferases.	\N	\N	\N	Histidine metabolism	Amino Acid Metabolism	METABOLIC
79076	2.1.1.-	Methyltransferases.	\N	\N	\N	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
79076	2.1.1.-	Methyltransferases.	\N	\N	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
79076	2.1.1.-	Methyltransferases.	\N	\N	\N	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
80847	4.2.1.90	L-rhamnonate dehydratase.	L-rhamnonate = 2-dehydro-3-deoxy-L-rhamnonate + H(2)O.	\N	\N	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC
80977	3.8.1.2	2-haloacid dehalogenase.	(S)-2-haloacid + H(2)O = (R)-2-hydroxyacid + halide.	\N	\N	\N	\N	\N
81069	3.1.26.5	Ribonuclease P.	Endonucleolytic cleavage of RNA, removing 5'-extra-nucleotide from tRNA precursor.	\N	\N	\N	\N	\N
81359	1.1.1.105	Retinol dehydrogenase.	Retinol + NAD(+) = retinal + NADH.	\N	\N	Retinol metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
82445	2.7.1.78	Polynucleotide 5'-hydroxyl-kinase.	ATP + 5'-dephospho-DNA = ADP + 5'-phospho-DNA.	\N	\N	\N	\N	\N
82687	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.	\N	\N	\N	\N	\N
83434	3.4.24.37	Saccharolysin.	Cleavage of Pro-|-Phe and Ala-|-Ala bonds.	Zinc.	\N	\N	\N	\N
83798	1.1.1.28	D-lactate dehydrogenase.	(R)-lactate + NAD(+) = pyruvate + NADH.	\N	\N	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
83876	3.4.24.37	Saccharolysin.	Cleavage of Pro-|-Phe and Ala-|-Ala bonds.	Zinc.	\N	\N	\N	\N
85554	3.1.4.37	2',3'-cyclic nucleotide 3'-phosphodiesterase.	Nucleoside 2',3'-cyclic phosphate + H(2)O = nucleoside 2'-phosphate.	\N	\N	\N	\N	\N
86071	3.6.1.17	Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical).	P(1),P(4)-bis(5'-guanosyl)tetraphosphate + H(2)O = GTP + GMP.	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
86071	3.6.1.17	Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical).	P(1),P(4)-bis(5'-guanosyl)tetraphosphate + H(2)O = GTP + GMP.	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
86126	4.1.2.13	Fructose-bisphosphate aldolase.	D-fructose 1,6-bisphosphate = glycerone phosphate + D-glyceraldehyde 3- phosphate.	\N	Aldolase A deficiency; MIM:103850. Hemolytic anemia due to aldolase A deficiency; MIM:103850. Fructose intolerance; MIM:229600.	Pentose phosphate pathway	Carbohydrate Metabolism	METABOLIC
86126	4.1.2.13	Fructose-bisphosphate aldolase.	D-fructose 1,6-bisphosphate = glycerone phosphate + D-glyceraldehyde 3- phosphate.	\N	Aldolase A deficiency; MIM:103850. Hemolytic anemia due to aldolase A deficiency; MIM:103850. Fructose intolerance; MIM:229600.	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC
86126	4.1.2.13	Fructose-bisphosphate aldolase.	D-fructose 1,6-bisphosphate = glycerone phosphate + D-glyceraldehyde 3- phosphate.	\N	Aldolase A deficiency; MIM:103850. Hemolytic anemia due to aldolase A deficiency; MIM:103850. Fructose intolerance; MIM:229600.	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
86126	4.1.2.13	Fructose-bisphosphate aldolase.	D-fructose 1,6-bisphosphate = glycerone phosphate + D-glyceraldehyde 3- phosphate.	\N	Aldolase A deficiency; MIM:103850. Hemolytic anemia due to aldolase A deficiency; MIM:103850. Fructose intolerance; MIM:229600.	Carbon fixation	Energy Metabolism	METABOLIC
86346	2.1.1.1	Nicotinamide N-methyltransferase.	S-adenosyl-L-methionine + nicotinamide = S-adenosyl-L-homocysteine + 1-methylnicotinamide.	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
86577	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
86937	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
86937	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	  DNA polymerase	REPLICATION AND REPAIR	REGULATORY
86937	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
87719	2.4.2.10	Orotate phosphoribosyltransferase.	Orotidine 5'-phosphate + diphosphate = orotate + 5-phospho-alpha- D-ribose 1-diphosphate.	\N	Oroticaciduria I; MIM:258900.	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
88110	3.2.1.113	Mannosyl-oligosaccharide 1,2-alpha-mannosidase.	Hydrolysis of the terminal 1,2-linked alpha-D-mannose residues in the oligo-mannose oligosaccharide Man(9)(GlcNAc)(2).	\N	\N	N-Glycans biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
91137	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.	\N	\N	\N	\N	\N
92973	6.1.1.3	Threonine--tRNA ligase.	ATP + L-threonine + tRNA(Thr) = AMP + diphosphate + L-threonyl- tRNA(Thr).	\N	\N	Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC
92973	6.1.1.3	Threonine--tRNA ligase.	ATP + L-threonine + tRNA(Thr) = AMP + diphosphate + L-threonyl- tRNA(Thr).	\N	\N	  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
93028	3.1.-.-	Acting on ester bonds.	\N	\N	\N	\N	\N	\N
93699	6.3.5.2	GMP synthase (glutamine-hydrolysing).	ATP + xanthosine 5'-phosphate + L-glutamine + H(2)O = AMP + diphosphate + GMP + L-glutamate.	\N	\N	Glutamate metabolism	Amino Acid Metabolism	METABOLIC
93699	6.3.5.2	GMP synthase (glutamine-hydrolysing).	ATP + xanthosine 5'-phosphate + L-glutamine + H(2)O = AMP + diphosphate + GMP + L-glutamate.	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
94013	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
94352	1.1.1.38	Malate dehydrogenase (oxaloacetate decarboxylating).	(S)-malate + NAD(+) = pyruvate + CO(2) + NADH.	\N	\N	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
94820	6.3.5.4	Asparagine synthase (glutamine-hydrolysing).	ATP + L-aspartate + L-glutamine = AMP + diphosphate + L-asparagine + L-glutamate.	\N	\N	Nitrogen metabolism	Energy Metabolism	METABOLIC
94820	6.3.5.4	Asparagine synthase (glutamine-hydrolysing).	ATP + L-aspartate + L-glutamine = AMP + diphosphate + L-asparagine + L-glutamate.	\N	\N	Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC
94955	3.1.1.23	Acylglycerol lipase.	Hydrolyses glycerol monoesters of long-chain fatty acids.	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
96728	3.4.11.-	Aminopeptidases.	\N	\N	\N	\N	\N	\N
97431	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
97874	5.2.1.8	Peptidylprolyl isomerase.	Peptidylproline (omega=180) = peptidylproline (omega=0).	\N	\N	\N	\N	\N
98199	1.1.1.116	D-arabinose 1-dehydrogenase.	D-arabinose + NAD(+) = D-arabinono-1,4-lactone + NADH.	\N	\N	\N	\N	\N
98314	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
98314	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	  DNA polymerase	REPLICATION AND REPAIR	REGULATORY
98314	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
99903	6.2.1.12	4-coumarate--CoA ligase.	ATP + 4-coumarate + CoA = AMP + diphosphate + 4-coumaroyl-CoA.	\N	\N	Flavonoids, stilbene and lignin biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC
100078	3.5.2.2	Dihydropyrimidinase.	5,6-dihydrouracil + H(2)O = 3-ureidopropionate.	\N	Dihydropyrimidinase deficiency; MIM:222748.	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
100078	3.5.2.2	Dihydropyrimidinase.	5,6-dihydrouracil + H(2)O = 3-ureidopropionate.	\N	Dihydropyrimidinase deficiency; MIM:222748.	Pantothenate and CoA biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
100078	3.5.2.2	Dihydropyrimidinase.	5,6-dihydrouracil + H(2)O = 3-ureidopropionate.	\N	Dihydropyrimidinase deficiency; MIM:222748.	beta-Alanine metabolism	Metabolism of Other Amino Acids	METABOLIC
100961	1.2.1.31	Aminoadipate-semialdehyde dehydrogenase.	L-2-aminoadipate 6-semialdehyde + NADP(+) + H(2)O = L-2-aminoadipate + NADPH.	\N	\N	Lysine biosynthesis	Amino Acid Metabolism	METABOLIC
100961	1.2.1.31	Aminoadipate-semialdehyde dehydrogenase.	L-2-aminoadipate 6-semialdehyde + NADP(+) + H(2)O = L-2-aminoadipate + NADPH.	\N	\N	Lysine degradation	Amino Acid Metabolism	METABOLIC
100970	5.3.3.2	Isopentenyl-diphosphate delta-isomerase.	Isopentenyl diphosphate = dimethylallyl diphosphate.	\N	\N	Sterol biosynthesis	Lipid Metabolism	METABOLIC
100970	5.3.3.2	Isopentenyl-diphosphate delta-isomerase.	Isopentenyl diphosphate = dimethylallyl diphosphate.	\N	\N	Terpenoid biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC
102087	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).	\N	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
102087	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC
102087	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).	\N	\N	Cyanoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
102087	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).	\N	\N	Phenylalanine metabolism	Amino Acid Metabolism	METABOLIC
102087	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).	\N	\N	Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
102087	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).	\N	\N	Styrene degradation	Biodegradation of Xenobiotics	METABOLIC
